name,model_size,buffer_type,acc_new,f1_new,precision_new,recall_new,acc_all,f1_all,precision_all,recall_all,acc_base,f1_base,precision_base,recall_base,training_time,buffer_length,buffer_memory
standalone_None+MLP,0.03131580352783203,limit,0.862857142857143,0.2033730158730159,0.34226190476190477,0.18288690476190478,0.9499999999999998,0.3493385629711405,0.8100353892821031,0.27140258418297647,0.8790849673202614,0.41911498545142256,1.154963644011778,0.3081395348837209,2.097619414329529,512.0,0.0390625
standalone_None+MLP,0.03131580352783203,no_buffer,0.8128571428571428,0.17812061711079946,0.14606557377049179,0.23549107142857142,0.9269607843137255,0.3636920383859521,0.4180639697739561,0.378794870177292,0.8790849673202614,0.4505228794334089,0.5825356048314404,0.4186046511627907,1.2436107397079468,0.0,0.0
standalone_None+MLP,0.03131580352783203,remind,0.8628571428571428,0.2055121892078414,0.4333333333333333,0.15717261904761906,0.9559640522875816,0.3649295665669166,0.8601188532650493,0.2476806503498974,0.8905228758169935,0.46243011101207354,1.2056853756708408,0.3023255813953488,1.8101705312728882,512.0,0.0390625
standalone_None+MLP,0.03131580352783203,unlimit,0.8442857142857143,0.25047686053783613,0.2935606060606061,0.24092261904761905,0.9668572984749455,0.5088939733122242,0.8179470595299553,0.39378258747240974,0.9362745098039216,0.6882406033046224,1.1691339326428243,0.5,2.094274580478668,2449.25,0.18686294555664062
