name,model_size,buffer_type,acc_new,f1_new,precision_new,recall_new,acc_all,f1_all,precision_all,recall_all,acc_base,f1_base,precision_base,recall_base,training_time,buffer_length,buffer_memory
standalone_pho+bigru,1154.2398977279663,limit,0.8442857142857143,0.33627450980392154,0.49918665563826853,0.2908630952380952,0.9821917808219178,0.5981423212842738,0.7792307251658519,0.5443281010822834,0.9092465753424657,0.6608879891785083,0.9138453432448247,0.5859375,48.290480732917786,512.0,37.52734375
standalone_pho+bigru,1154.2398977279663,no_buffer,0.6657142857142857,0.14748926682321686,0.2702380952380952,0.3165922619047619,0.7624429223744292,0.2609421725478469,0.2704828270388615,0.5381576473403528,0.7208904109589042,0.35397308509676256,0.3155157674772036,0.5859375,7.554936230182648,0.0,0.0
standalone_pho+bigru,1154.2398977279663,remind,0.8385714285714285,0.35972043930965625,0.3928717320261438,0.3386458333333333,0.9838470319634703,0.6366882370975117,0.7168820112179487,0.5972821968701724,0.9315068493150686,0.7325293043353706,0.9435905301448064,0.6328125,53.876764595508575,512.0,18.79302215576172
standalone_pho+bigru,1154.2398977279663,unlimit,0.8485714285714286,0.3538730203822315,0.45616959260251944,0.3179613095238095,1.0111586757990867,0.7270032871817068,0.8621547232324934,0.6728752938952142,0.9777397260273972,0.8873238218500179,1.041673574270557,0.8046875,45.68728321790695,2449.25,179.51923179626465
